Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS,000660.KS,005380.KS,005930.KS,207940.KS,373220.KS
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,165974.921875,220028.28125,69950.5390625,1477572.0,411000.0,171398.93892973856,226513.32532894737,71687.2421012931,1505247.625,419000.0,165974.921875,218638.62894736842,69950.5390625,1474497.0,407000.0,170511.37250259952,226050.10789473684,71494.27509698276,1485259.75,416500.0,3286574,1024521,16314599,31275,340713.0
2024-09-04,152661.421875,215396.09375,67538.453125,1454509.0,399500.0,156803.3984375,219101.8329973118,68599.77167410715,1463734.25,410000.0,150787.67057291666,212616.78931451612,67345.48611607144,1436058.625,396500.0,150787.67057291666,214006.44153225806,67345.48611607144,1445283.75,399000.0,10020391,942257,27366563,53037,373803.0
2024-09-05,157197.859375,212153.59375,66573.6171875,1437596.125,410000.0,160748.12470592847,220028.29046124453,68696.25425724637,1466809.25,418000.0,154436.54189538895,210300.7239355895,66573.6171875,1417608.125,401000.0,154831.01582104768,218638.63810043668,67634.9357223732,1457584.125,410500.0,5349484,884047,25686769,60468,463032.0
2024-09-06,154239.3125,210763.921875,66477.140625,1483722.125,395000.0,156014.44525255755,213543.22633928573,67249.00873095065,1496022.5,412500.0,152760.03520620204,206594.96517857144,65608.78900580552,1428370.875,392500.0,154929.6419037724,211227.1392857143,66670.10765148766,1437596.125,412000.0,3459914,710077,19022299,80340,419682.0
2024-09-09,154831.015625,212616.78125,65126.3671875,1483722.125,399500.0,155521.34499402865,214469.65080337692,65801.75173611111,1496022.5,404000.0,148420.81434116242,208447.82475490196,64258.015625,1460659.125,386000.0,149702.85459792992,208911.0421432462,64547.46614583333,1463734.25,388500.0,4484162,638085,23263298,35530,302125.0
2024-09-10,153351.765625,214006.4375,63872.0859375,1531385.75,379500.0,159466.11255024115,214006.4375,64933.40458600831,1552911.25,400000.0,152168.34363946944,210300.6983225108,63679.118910498495,1489872.375,378000.0,155225.51710209003,212616.78530844155,64643.95404550605,1496022.5,398500.0,4718523,364974,30651376,113162,421418.0
2024-09-11,155028.265625,207058.1875,62617.796875,1508322.75,399000.0,156507.54296875,213543.23140380313,63196.697924691834,1559061.5,402500.0,152168.32942708334,205205.3178131991,61942.412317026196,1491409.875,380500.0,154633.79166666666,212616.7965604027,62810.76389156394,1540611.0,380500.0,3203928,781938,35809707,73358,365687.0
2024-09-12,166468.0,214932.890625,63968.5703125,1492947.375,414000.0,168933.46208530807,214932.890625,64258.02085690045,1517548.0,414000.0,161537.0758293839,208911.0639480065,62907.25164969834,1486797.25,395000.0,162917.7345971564,209374.2813846983,63679.11976809955,1517548.0,403500.0,8628996,660069,35884106,61413,361481.0
2024-09-13,160550.875,219565.0625,62135.37890625,1522160.625,399500.0,164396.9954699017,222807.58452004218,63196.69749005241,1531385.75,414000.0,158874.3609490172,217248.975342827,62038.8953986316,1491409.875,399500.0,164199.75852272726,220028.2799314346,62714.2799519604,1506785.25,413500.0,5246578,524969,25045135,46309,302530.0
2024-09-19,150689.046875,227902.96875,60881.09765625,1612875.25,391500.0,153548.98297406742,228366.18616615853,62135.383344889065,1614412.75,409500.0,142700.9494948462,223734.01200457316,60012.74602565372,1546761.125,391000.0,152562.79811232002,226050.09908536583,61749.44928684628,1557523.875,405000.0,15001257,848380,49402713,144862,303860.0
2024-09-20,154929.625,232071.890625,60784.61328125,1629788.125,393500.0,158578.5085932527,232535.1079715569,62424.8330047123,1634400.75,407000.0,153746.20329408022,229292.58654565868,60784.61328125,1594424.75,392500.0,158282.65316677277,231608.6732784431,61556.481386408734,1609800.125,398500.0,7155655,809348,32746056,99097,468352.0
2024-09-23,159761.953125,230682.265625,60398.6796875,1671301.625,397000.0,160649.51953125,232998.3526292671,61267.031312400155,1685139.375,402500.0,153548.98828125,228366.17862073294,60012.745631988815,1615950.25,390500.0,153647.60677083334,232998.3526292671,60109.22914586661,1626713.0,397000.0,4497592,484728,28542376,102798,233849.0
2024-09-24,161241.25,234388.015625,60977.57421875,1663613.875,413000.0,161438.4870030581,234388.015625,61170.54122577136,1677451.75,413000.0,157000.65443425076,229755.84140316205,60205.706190664554,1631325.625,401000.0,161438.4870030581,230682.27624752963,60591.64020470728,1668226.5,401000.0,3442530,429463,26957500,68308,447420.0
2024-09-25,163016.359375,232998.34375,60012.7421875,1609800.125,413500.0,166961.09886380823,238093.73496520877,61942.41235430064,1705127.375,420000.0,162720.50391333937,232071.90898359843,60012.7421875,1592887.25,409000.0,164397.01819608288,236704.08281560638,61556.478320940514,1688214.5,415000.0,4665075,575575,28652438,93663,349449.0
2024-09-26,178400.84375,239946.625,62424.828125,1617487.75,413500.0,178400.84375,239946.625,62617.79513620556,1622100.375,415500.0,173765.77484107242,229292.62427606178,61459.99306897218,1583662.0,402500.0,175935.38156440022,231608.7113899614,61652.96008017774,1609800.125,410500.0,9519633,766978,37566015,58903,304509.0
2024-09-27,181561.875,237612.515625,62289.96484375,1516010.5,414500.0,186994.9017274211,241813.91570481338,63454.26325204439,1611337.625,418000.0,181561.875,236678.87116281927,62289.96484375,1516010.5,406500.0,185216.8202529924,240413.44901154225,62775.089180539326,1609800.125,413000.0,6886272,493853,28433030,140230,250953.0
2024-09-30,172473.90625,227809.234375,59670.29296875,1502172.625,414500.0,181561.87840063,239012.96721311475,62386.9892339939,1542148.5,430000.0,172473.90625,227809.234375,59670.29296875,1496022.5,414500.0,181463.0960946449,238546.14501152665,62289.964367378045,1512935.375,419500.0,4859468,1032595,32694163,83623,445787.0
2024-10-02,167040.890625,221273.75,59476.2421875,1502172.625,408500.0,173362.9586320964,225008.32805907173,60058.391376937194,1514472.875,421500.0,167040.890625,220806.92774261604,58117.89407881322,1472959.375,408500.0,170597.05387899172,221740.572257384,58700.04326825041,1496022.5,409500.0,4720638,1035510,28473536,61396,245424.0
2024-10-04,171980.0,223607.84375,58797.06640625,1535998.375,403500.0,173461.7346352671,225475.13263308976,59864.3398888717,1562136.5,406000.0,168621.4014933946,216605.51043841336,58700.04154419348,1505247.625,396000.0,169609.22458357265,219873.26598382046,59185.16585447607,1519085.5,403500.0,3633358,856583,24247578,90196,255155.0
2024-10-07,182648.484375,230610.171875,59185.171875,1539073.5,420000.0,182648.484375,230610.171875,60058.39572233606,1548298.75,426000.0,173856.85911303406,225008.30535172066,57729.79879610656,1522160.625,409000.0,176227.63446457544,227809.23861336033,58408.97289959016,1546761.125,413500.0,3904925,731171,35066533,44603,433698.0
2024-10-08,175832.515625,229676.53125,58506.0,1543686.125,436500.0,182747.27747542135,230610.1756859756,59185.17412935323,1551373.75,444000.0,175832.515625,227809.24237804877,58117.90049751244,1525235.625,412000.0,179981.3727352528,228276.0645960366,58214.92537313433,1528310.75,416500.0,3988028,413552,27411786,34647,803706.0
2024-10-10,184426.5625,229676.53125,57147.65234375,1529848.25,427000.0,185809.51476298875,238546.15339176828,58408.97574013158,1588274.625,433000.0,181166.7464515265,229676.53125,57147.65234375,1529848.25,421000.0,182253.35180101768,236212.04230182926,58311.95086348685,1551373.75,432000.0,6325045,641891,45262214,57865,635669.0
2024-10-11,183735.078125,232010.65625,57535.75,1574436.75,411000.0,188871.75772849462,232944.3007419517,58311.94898819562,1588274.625,428500.0,182846.03742439515,230143.36726609658,57244.67537942664,1525235.625,408500.0,187686.37012768816,231543.83400402416,57341.700252951094,1554448.875,426500.0,3475666,282919,29623969,63130,441897.0
2024-10-14,183735.078125,232010.65625,57535.75,1574436.75,411000.0,189958.36302923388,237145.7009557344,59379.22259696459,1594424.75,413500.0,184624.11882560485,231543.83400402416,57632.77487352445,1563674.0,402500.0,184624.11882560485,233877.94523390342,57729.799747048906,1574436.75,407500.0,3309274,307668,20886249,46599,245480.0
2024-10-15,190551.0625,229676.53125,59185.171875,1663613.875,403500.0,190847.4094090202,232944.28677591463,59573.271362704916,1685139.375,409000.0,187390.02880378434,229676.53125,58311.94802766393,1583662.0,389500.0,189563.23946993263,232944.28677591463,59282.19674692623,1591349.75,407500.0,4060365,382087,22715239,86795,631127.0
2024-10-16,186402.203125,230610.171875,57729.79296875,1625175.5,404500.0,190155.9305859168,230610.171875,58214.91727941176,1663613.875,415000.0,181364.30574324325,225941.94977226722,57438.71838235294,1623638.0,404500.0,182450.91106087706,229676.52745445343,57632.768106617645,1646701.0,415000.0,4787317,799813,23303268,47763,495248.0
2024-10-17,193613.328125,219873.265625,57923.84765625,1577511.875,397000.0,193613.328125,229676.53224522292,58311.947138033924,1634400.75,411000.0,186402.2194754464,219873.265625,57341.69843357412,1565211.625,397000.0,188871.77723214286,228742.8878052017,57632.773044912065,1626713.0,403000.0,3996946,923060,23372873,55694,250437.0
2024-10-18,185019.265625,218939.625,57438.72265625,1629788.125,388500.0,195786.5373565136,223141.0250533049,58311.94648041596,1648238.5,399000.0,183932.6602209023,217539.15831556503,57341.69778689822,1575974.375,385000.0,195786.5373565136,221273.73614072497,58117.896741712415,1588274.625,396500.0,5509895,696368,14420260,53030,250780.0
2024-10-21,188575.421875,221273.75,57244.671875,1677451.75,389500.0,189958.3741569539,224074.6835443038,57826.821080508475,1697439.625,393500.0,185710.73500523836,218939.63871308017,56759.54753707627,1637475.75,387500.0,187093.68728719224,219406.46097046413,57244.671875,1645163.5,389000.0,2428544,443742,18514905,88364,135508.0
2024-10-22,185513.1875,218939.625,55983.3515625,1628250.5,381500.0,192921.86112220446,223141.0250533049,57147.65003520364,1711277.5,388000.0,185216.84055511182,217072.33608742006,55983.3515625,1622100.375,376500.0,192921.86112220446,220340.09168443497,57050.62516247833,1668226.5,386500.0,3466963,517834,27582527,93104,213207.0
2024-10-23,193613.328125,225008.296875,57341.6953125,1628250.5,403000.0,194304.804296875,226875.58564574688,58214.91909898477,1683601.875,405500.0,185710.74330357142,218472.7861773859,55401.1980092005,1620562.875,381500.0,186204.6548549107,220806.8971408195,55789.2974698604,1645163.5,381500.0,4366079,671384,27300780,65790,332684.0
2024-10-24,195786.53125,213337.75,54916.07421875,1600574.875,406500.0,199540.2588925328,225008.30525164114,56759.54667485645,1639013.375,419000.0,187686.38212663974,212870.92778993436,54916.07421875,1569824.25,403000.0,191143.76285002523,225008.30525164114,56468.47207652385,1634400.75,411000.0,6344515,1209781,31499922,68694,405512.0
2024-10-25,198552.453125,210536.828125,54236.8984375,1631325.625,407000.0,203491.5688743781,215671.87271341463,55207.147067866725,1663613.875,419000.0,196971.936085199,205868.6057718958,54139.87357446332,1569824.25,406500.0,200528.09942475124,211470.47259562084,54333.92330053667,1595962.25,419000.0,5530362,1116832,25829315,55357,242245.0
2024-10-28,193613.328125,211470.484375,56371.4453125,1626713.0,416500.0,202503.73604910713,213804.59568156733,56759.54476387694,1657463.75,417500.0,191835.24654017857,209136.37306843267,54042.84860423838,1609800.125,403000.0,201022.0013950893,211003.66211368653,54042.84860423838,1640550.875,403000.0,4114186,639039,27775009,39405,360352.0
2024-10-29,187982.734375,209136.359375,57826.8203125,1609800.125,409000.0,194601.14909025223,211470.47052873884,57826.8203125,1659001.25,412500.0,186797.34666480558,206335.42599051338,55595.24838768876,1600574.875,400500.0,193613.32599842353,211003.64829799108,56274.42245176175,1625175.5,410000.0,4067991,746178,28369314,34657,281126.0
2024-10-30,192625.5,205868.609375,57341.6953125,1585199.5,411500.0,193020.62923076923,210070.0095663265,58020.86936865482,1608262.625,417500.0,187093.69076923077,205868.609375,56856.57098667513,1566749.125,405000.0,187883.94923076924,208202.7205924036,57341.6953125,1592887.25,406500.0,3580400,554300,19838511,42209,174514.0
2024-10-31,184031.4375,200733.5625,57438.72265625,1540611.0,407500.0,190551.0697463768,206802.2515988372,59379.22004328547,1583662.0,417000.0,183833.87288647343,200733.5625,56565.498832084035,1537536.0,404500.0,187587.60054347824,205868.60712209303,56759.548570787585,1583662.0,408000.0,4573282,1075398,35809196,58865,266013.0
2024-11-01,179981.359375,199333.078125,56565.5,1534460.875,412500.0,182648.48160503566,202134.01130708432,57826.823327615784,1554448.875,419000.0,178302.06019312568,197465.7893369438,56371.450257289885,1529848.25,404500.0,180277.7062894484,198399.4337309719,57244.67409948542,1529848.25,405000.0,3478519,765177,19083180,27798,254445.0
2024-11-04,191637.671875,202134.03125,56953.59765625,1563674.0,426000.0,191637.671875,205868.60919457275,57632.771733922484,1563674.0,427000.0,181463.09445070877,199799.92003464204,56662.523051533215,1517548.0,408000.0,182944.82902706187,200733.5645207852,56856.57278801107,1537536.0,417000.0,3569575,748180,15586947,52955,418485.0
2024-11-05,190847.421875,200733.5625,55886.3203125,1549836.25,420000.0,196379.23120471014,201200.3847383721,56371.44462076823,1588274.625,425500.0,189760.8164709498,197465.80683139534,55498.220865885414,1545223.625,416500.0,191242.55111283643,199799.91802325583,56080.37003580729,1560599.0,422000.0,3560310,615978,17484474,41005,177179.0
2024-11-06,193415.75,192797.578125,55595.25,1577511.875,390500.0,196774.34831460673,200266.73369400727,56274.424083769634,1599037.375,429000.0,190353.49859550563,191863.9336788741,54625.00130890052,1534460.875,386000.0,195292.61376404495,199799.91147094432,55886.32460732984,1557523.875,426500.0,3460361,1880618,22092218,67551,689223.0
2024-11-07,193415.75,192797.578125,55595.25,1577511.875,386000.0,195885.30758426967,196532.15590950364,56371.44895287958,1583662.0,391000.0,190748.62780898876,187662.53367130752,55110.12565445026,1489872.375,375000.0,194996.26685393258,189996.6447866223,55207.15052356021,1562136.5,389000.0,2976546,1108161,17043102,82481,456391.0
2024-11-08,198058.515625,189996.65625,55304.171875,1543686.125,398500.0,200528.0731764339,196532.16776719902,56565.49509320175,1559061.5,408500.0,196379.21649002493,189063.011747543,55304.171875,1534460.875,394000.0,198058.515625,195598.52326474202,56274.42050438596,1542148.5,394500.0,3031573,716859,13877396,42484,379413.0
2024-11-11,190254.734375,196998.96875,53363.67578125,1548298.75,416000.0,196873.14932989355,198399.43535248813,55110.12335227273,1565211.625,435500.0,190057.1697494808,189996.63573755923,53363.67578125,1516010.5,415000.0,196873.14932989355,189996.63573755923,55013.09848721591,1535998.375,435000.0,2636191,856539,29811326,55373,969362.0
2024-11-12,183537.515625,193264.40625,51423.1796875,1517548.0,427000.0,190155.92980523413,199333.09533514493,52975.57756485849,1554448.875,433500.0,182648.4749142223,192797.58401268115,51423.1796875,1508322.75,416000.0,190155.92980523413,198866.27309782608,52975.57756485849,1539073.5,418000.0,3920254,911213,37962881,53466,642992.0
2024-11-13,180672.828125,186635.515625,49094.5859375,1460659.125,412000.0,187192.45997642155,192330.7464669835,51423.18289896245,1517548.0,425000.0,180376.48122266267,186635.515625,48997.56106410573,1456046.5,411500.0,183438.7325468152,192330.7464669835,50452.93416501976,1503710.125,421500.0,3172827,778547,52527995,58905,349926.0
2024-11-14,170893.375,188129.34375,48415.41015625,1471421.875,422000.0,182648.4684248555,189996.63252171216,50258.8826872495,1494484.875,423000.0,169609.20513005782,184208.03732940447,48415.41015625,1449896.375,405000.0,180672.82247109828,187195.69936414392,48706.48476640781,1462196.625,421500.0,6309368,817142,48510715,50238,461180.0
2024-11-15,176030.078125,192330.75,51908.3046875,1440671.125,371000.0,176820.33661265433,194664.8610436893,52587.47876752337,1482184.625,403500.0,171486.09182098764,186635.51905339805,48803.50889310748,1428370.875,371000.0,171881.2210648148,186728.88349514562,48803.50889310748,1469884.375,403000.0,4330750,709396,46774485,183126,1016392.0
2024-11-18,169609.21875,202600.84375,55013.1015625,1408382.875,383500.0,175634.93939283633,203534.48819124425,55789.3005263448,1432983.5,385500.0,168226.26647131625,192330.75489631336,54236.9025986552,1394545.125,375000.0,171683.64716802564,192330.75489631336,55304.1761739418,1406845.375,375000.0,3885644,1115993,48095234,57688,365846.0
2024-11-19,168522.609375,201200.390625,54625.0,1412995.5,393500.0,170794.6023501612,204468.14638921115,55789.29840142096,1440671.125,395500.0,166053.05179330305,198866.27936484918,54236.90053285968,1409920.5,380500.0,168325.04476846426,202600.8573810905,54819.049733570166,1409920.5,384500.0,4075013,540792,31539632,48668,292704.0
2024-11-20,168522.609375,204001.3125,53654.75390625,1442208.75,400500.0,172967.81302205453,205868.60140160183,54819.05236352848,1465271.75,402500.0,168127.48016192848,198399.4457951945,53169.62954905063,1406845.375,390000.0,172869.03071878664,198866.26802059496,54430.952877768985,1448358.875,393500.0,3689296,572617,20864667,61265,216309.0
2024-11-21,166744.53125,201200.390625,54722.03125,1432983.5,400500.0,170893.38807020144,204934.9686412413,55207.15564051418,1480647.125,406500.0,166151.83741854265,201200.390625,53072.60832225177,1432983.5,394500.0,166151.83741854265,204001.32413718099,53266.65807845745,1451433.875,399000.0,3821502,499737,19096850,85111,209853.0
2024-11-22,174548.34375,202600.84375,54333.92578125,1436058.625,405000.0,176030.07841680816,204001.31041186635,55013.099853515625,1443746.25,409500.0,169115.31663837013,200266.7326468894,54236.90091378349,1423758.25,402000.0,169609.22819397284,201667.19930875575,54333.92578125,1443746.25,403500.0,3919973,419056,15281543,51945,142194.0
2024-11-25,174844.6875,204468.140625,56177.3984375,1472959.375,419500.0,177314.24523305084,206802.2518193493,56177.3984375,1476034.5,425000.0,171782.43591101695,202134.0294306507,55013.10002428757,1434521.0,408000.0,172375.12976694916,204468.140625,55692.27409866149,1446821.375,410000.0,4393882,726301,36237325,72582,446632.0
2024-11-26,174943.46875,208669.53125,56565.5,1428370.875,406000.0,175536.1626023433,209603.17568512305,57147.649228130365,1468346.875,422000.0,172572.69334062678,202134.0202041387,55789.30102915952,1416070.625,405000.0,173066.6048842462,203534.48685682326,56177.400514579764,1459121.625,417000.0,1996128,721544,23209405,58410,215592.0
2024-11-27,166250.640625,206335.421875,54625.0,1465271.75,400500.0,173560.5321319816,211470.46631080317,56080.3730017762,1469884.375,414000.0,165855.51135435235,204001.31076781673,54333.925399644766,1428370.875,399500.0,173461.7498143197,205401.7774321267,55983.34813499112,1431446.0,408500.0,4756820,1094533,21808387,54288,174304.0
2024-11-28,159138.296875,204468.140625,53848.80078125,1537536.0,402500.0,164274.97684861888,210070.00749143836,54722.0245777027,1537536.0,405500.0,158841.9499534451,203534.49614726027,53557.72618243243,1456046.5,399000.0,162595.67762647424,209136.36301369863,54333.92511261261,1472959.375,400000.0,5691298,593477,20001134,78816,116484.0
2024-11-29,157952.90625,204001.3125,52587.4765625,1499097.5,381500.0,160422.4638836773,205401.77917620135,53654.75007207103,1548298.75,402500.0,155680.9132270169,200266.73469679634,52199.377104474166,1496022.5,380000.0,158051.6885553471,204468.13472540045,53460.70034305812,1540611.0,400000.0,4682788,576357,24513531,54141,280997.0
2024-12-02,156866.3125,201667.1875,52005.328125,1492947.375,391500.0,160718.82269363978,205868.58723958334,52781.5270522388,1529848.25,397500.0,156668.74787468513,200733.54311342593,51520.20379547575,1483722.125,385000.0,160224.91113035264,204934.94285300927,52684.50218633396,1519085.5,387000.0,3558868,520654,22044867,33091,185989.0
2024-12-03,162892.015625,200266.734375,52005.328125,1486797.25,397000.0,163089.5802285476,203534.48994755244,52781.5270522388,1523698.125,401000.0,157162.64212211946,199333.0899256993,51520.20379547575,1482184.625,385000.0,157261.42442389327,203534.48994755244,51520.20379547575,1511397.875,393500.0,4180365,624929,23374603,55508,241946.0
2024-12-04,165954.265625,195131.6875,51520.20703125,1477572.0,389000.0,165954.265625,198866.26525119616,51811.28164724576,1492947.375,395000.0,159138.2868582589,193264.39862440192,50452.93343926554,1446821.375,384500.0,159335.85146019346,194664.86528110047,50452.93343926554,1465271.75,391000.0,5701792,919137,29004766,58814,246025.0
2024-12-05,170893.375,190930.28125,52102.34765625,1482184.625,382000.0,173461.7147398844,196532.14769254279,52781.52164804469,1508322.75,395000.0,167238.42998554913,190463.45904645478,51617.22337639664,1480647.125,382000.0,167929.90606936417,195131.6810819071,51617.22337639664,1482184.625,389000.0,4671438,604002,23588277,30628,170616.0
2024-12-06,165065.234375,189996.65625,52490.453125,1479109.625,390500.0,171486.0843058049,192330.7675061425,52781.527726432534,1512935.375,397000.0,162990.80593581687,186728.9004914005,51132.10498498152,1469884.375,383000.0,171387.30199917714,189996.65625,52296.403390711646,1491409.875,383000.0,4434259,778285,22861874,51501,265117.0
2024-12-09,166843.328125,187662.53125,51811.27734375,1465271.75,387500.0,168522.6274607756,189529.8201181592,52975.57571102528,1499097.5,397500.0,162990.81788410302,186728.88681592038,51617.22761587079,1446821.375,379500.0,165065.24647535523,187662.53125,51908.30220768961,1448358.875,385500.0,5305672,774548,26227680,77187,254353.0
2024-12-10,168325.0625,196532.140625,52393.4296875,1474497.0,385000.0,168325.0625,197465.78499851542,52878.554036458336,1485259.75,396000.0,165559.15771713614,190463.45219714963,52102.355078125,1454509.0,384500.0,165954.286971831,191863.9187574228,52878.554036458336,1479109.625,392000.0,3159112,619392,20783970,55984,249658.0
2024-12-11,169708.015625,195131.6875,52393.4296875,1459121.625,378000.0,169708.015625,196998.97637559808,52587.47942708334,1483722.125,391000.0,164966.46454816646,193731.22084330145,51811.28046875,1454509.0,376500.0,165361.59380456927,194198.04306220094,52005.33020833333,1468346.875,388000.0,2281189,335301,14565947,44759,260700.0
2024-12-12,173955.625,197465.78125,54236.8984375,1472959.375,404500.0,175239.7948608745,198866.24778368793,54819.04761572003,1506785.25,404500.0,171387.285278251,195598.49253841606,52296.40117676654,1451433.875,374000.0,174350.7541879614,196532.13689420803,52393.42603980322,1468346.875,383000.0,4550292,625351,33476698,78625,586555.0
2024-12-13,173362.9375,200733.5625,54430.94921875,1516010.5,400000.0,174251.97820512822,201667.20697674417,54624.99894858511,1529848.25,400000.0,171387.291488604,195131.69563953488,53848.80002924465,1460659.125,389500.0,172276.3321937322,197932.62906976746,54139.874623997326,1474497.0,396000.0,3677980,528172,15908823,49957,330114.0
2024-12-16,177116.671875,196998.96875,53945.828125,1535998.375,398000.0,178203.2772239264,201667.19075829381,54916.076832284176,1537536.0,402500.0,175141.02578604294,196532.1465491706,53557.72864208633,1505247.625,394500.0,175239.8080904908,201200.36855746445,54625.00222009892,1532923.375,399000.0,3278975,469448,15277277,42493,204346.0
2024-12-17,181759.453125,192797.578125,52587.4765625,1497560.0,382500.0,182253.36468240488,198399.44480175545,53557.725207564574,1535998.375,405000.0,179882.58920686142,191863.9336788741,52393.42683348709,1496022.5,378500.0,180771.63001019022,196065.3336864407,53072.60088503229,1532923.375,398500.0,3188910,715553,20215230,39348,392455.0
2024-12-18,181265.53125,202134.03125,53266.65234375,1506785.25,381500.0,181660.66047343324,202600.8534930716,53751.776682035525,1516010.5,386000.0,179388.6674386921,193731.23087471133,52393.42853483607,1485259.75,380000.0,181166.7489441417,193731.23087471133,52490.45340249317,1503710.125,384000.0,2363872,712305,13698937,26540,208785.0
2024-12-19,172869.03125,197932.609375,51520.20703125,1472959.375,372000.0,174647.11271428573,199799.8981426887,52199.38113524011,1506785.25,380000.0,170893.38517857145,196532.1427992335,51520.20703125,1468346.875,368000.0,171782.4259107143,198866.25375884434,51908.30651924435,1483722.125,373500.0,4833862,631880,22481925,46409,247458.0
2024-12-20,166448.203125,196532.140625,51423.1796875,1443746.25,357500.0,172671.4890578635,197465.78499851542,51520.204554834905,1457584.125,377000.0,165065.25069547477,192330.74094418052,50355.906146816036,1396082.625,356000.0,171980.01284310088,196532.140625,51132.105085495285,1456046.5,375000.0,4487308,704962,24674774,65338,359300.0
2024-12-23,167534.796875,200733.5625,51908.3046875,1459121.625,359000.0,171189.74232569282,202134.0292151163,52393.42903037383,1469884.375,361500.0,167534.796875,197932.62906976746,51714.25495035046,1445283.75,345000.0,167929.92611291274,198399.45130813954,51811.279818925235,1454509.0,359000.0,3287596,468339,13672650,21633,284110.0
2024-12-24,166448.203125,202134.03125,52781.52734375,1442208.75,350000.0,169806.8018824184,202600.8534930716,52878.55221019072,1472959.375,362000.0,166250.63849221068,198866.27554849884,52005.32841222427,1429908.375,350000.0,169609.23724962908,200733.5645207852,52102.35327866498,1465271.75,361500.0,1844961,351647,11634677,26403,172107.0
2024-12-26,168028.6875,203067.65625,52005.328125,1440671.125,344500.0,169905.55114638447,204934.94504310345,52975.576784048506,1463734.25,352000.0,167337.2114197531,200733.5452586207,51908.30325909515,1434521.0,343500.0,167929.90520282186,203067.65625,52878.551918143654,1442208.75,351500.0,2022727,460871,10517075,24435,174814.0
2024-12-27,172375.125,200733.5625,52457.61328125,1436058.625,348000.0,173856.8595988539,203067.67369186046,52848.359004015365,1445283.75,350500.0,167929.9212034384,199333.0957848837,51969.1811277933,1414533.125,340500.0,168028.70351002866,202600.85145348837,52262.24041986732,1434521.0,341000.0,2643523,391681,10747196,22930,200696.0
2024-12-30,171782.4375,197932.609375,51969.18359375,1459121.625,348000.0,173659.30139447958,202600.83129422172,52750.67507636278,1489872.375,358500.0,170300.70284646348,197932.609375,51871.4971584234,1432983.5,345000.0,171881.21981023575,199333.07595076654,52066.8700290766,1437596.125,345000.0,1434202,387750,12624702,33887,169683.0
2025-01-02,169115.3125,197465.78125,52164.5546875,1436058.625,346000.0,170103.1355870327,201667.18085106384,52359.92755149813,1463734.25,352500.0,167929.92479556074,196532.13689420803,51090.0039355103,1420683.25,342500.0,168423.8363390771,197932.60342789599,51480.749663506554,1460659.125,348500.0,2102175,437773,16630538,35714,139219.0
2025-01-03,179685.015625,198866.265625,53141.421875,1445283.75,356000.0,180475.2740774464,200733.55450410797,53825.226935891544,1462196.625,360500.0,170992.17264808962,196998.976745892,51578.43887867647,1432983.5,343000.0,172375.12493987082,197465.798965669,51578.43887867647,1436058.625,343000.0,4233446,456107,19318046,28664,237676.0
2025-01-06,197367.046875,197465.78125,54606.71875,1454509.0,361500.0,197367.046875,199333.0699615839,54899.77806350626,1457584.125,365500.0,182154.57179054056,193264.38164893616,53043.735744633275,1432983.5,353500.0,182154.57179054056,198866.24778368793,53141.42218246869,1445283.75,358000.0,7320382,782307,19034284,29158,205797.0
2025-01-07,192625.5,196998.96875,54118.2890625,1511397.875,365500.0,203985.46538461538,199799.9019549763,55974.33146717058,1545223.625,372000.0,192427.93538461538,196532.1465491706,54118.2890625,1460659.125,361500.0,202503.73076923078,197465.79095082937,55485.89925541516,1462196.625,363500.0,6075445,511955,17030235,98642,236305.0
2025-01-08,192329.15625,199333.078125,55974.33203125,1549836.25,373500.0,195687.75476694916,201200.3669130562,56169.70491792103,1554448.875,376000.0,188674.21080508476,195131.67835187353,53434.48450452662,1520623.0,364000.0,190748.63930084746,195598.5005488876,53532.170947862134,1523698.125,364500.0,4275792,603411,26593553,69690,356433.0
2025-01-09,202503.734375,198866.265625,54802.08984375,1546761.125,358500.0,203491.5574695122,204934.95448210093,56365.07279829545,1559061.5,373000.0,197367.05428353656,198866.265625,54802.08984375,1525235.625,348500.0,198552.4419969512,200733.55450410797,56267.38636363636,1537536.0,371500.0,6692254,866529,24490592,32388,694920.0
2025-01-10,201022.0,211003.65625,54020.6015625,1537536.0,348500.0,209912.40786240785,211937.3007466814,55192.83884776221,1568286.625,357500.0,200034.1769041769,200733.5667865044,53922.91512206148,1535998.375,348000.0,205467.20393120393,200733.5667865044,54802.093086008135,1539073.5,356000.0,6149475,1951806,16059223,27528,280639.0
2025-01-13,191934.0,205401.78125,52848.36328125,1555986.375,347500.0,200528.05970149252,211003.64801136364,53727.54122862754,1605187.5,350500.0,191538.87081832218,204001.3145596591,52848.36328125,1545223.625,345500.0,200528.05970149252,210536.82578125,53336.79547423752,1546761.125,346500.0,4767294,867629,16868600,47063,165688.0
